Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Columbia Taping Tools,simple,HMP,HMP,Columbia Mud Pump (Top Disconnect),1,0,visible,"What a workhorse this tool is. Built to perform in the toughest environment, our pump smoothly and quickly fills your tools.","<p>What a workhorse this tool is. Built to perform in the toughest environment, our pump smoothly and quickly fills your tools. With a 20 degree angle, the handle acts as a lever and keeps the operator from having to reach as far as other models on the market.</p> <h4>FEATURES:</h4> <ul> <li>20 degree angled handle makes pumping easier and more comfortable</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul> <h4>DOWNLOADS:</h4> <p><br/> <br/> <br/> <br/> <br/> <br/> <br/> </p>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, mud pump, loading pump, HMP, billet pump, top disconnect pump",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-HMP-02.webp,,,,,,,,,271,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Mud Pump with Top Disconnect - HMP | Billet,The Columbia HMP Mud Pump is a job site workhorse. Features a 20-degree angled handle for easier pumping and billet aluminum construction.,
Columbia Taping Tools,simple,IA90,IA90,Columbia 90 Inside Plastic Applicator,1,0,visible,Proportionate grooves give you a consistent mud distribution on the 90 degree inside angle and speeds up the pre-filling process.,"<p>Proportionate grooves give you a consistent mud distribution on the 90 degree inside angle and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p> <h4>Features:</h4> <ul> <li>Available in Inside 90° angle</li> <li>Quick release clip</li> <li>Channeled grooves for evenly dispersed mud and controlled flow</li> <li>Long lasting, durable and strong</li> <li>Machined using top quality Ultra High Molecular Weight materials</li> <li>Machined in our state of the art facility in Canada</li> </ul>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, mud head, applicator head, IA90, inside 90 head, grooved head, billet aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-90-inside-plastic-applicator-IA90-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-90-inside-plastic-applicator-IA90-02.webp,,,,,,,,,251,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia 90° Inside Plastic Mud Applicator - IA90,Columbia IA90 Mud Heads deliver consistent mud distribution on 90-degree inside angles. Machined from UHMW for long-lasting durability and flow control.,
Columbia Taping Tools,simple,ICA,ICA,Inside Corner Applicator,1,0,visible,Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall. Offered in two and four wheel designs. FEATURES:…,<p>Columbia Inside Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall. Offered in two and four wheel designs.</p> <h4>FEATURES:</h4> <ul> <li>The one way model is offered with two wheels or four wheels</li> <li>Hand made from U.S. aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, corner applicator, mud head, ICA2-1, ICA4-1, inside corner tool, billet aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-ICA-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-ICA-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-ICA-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-corner-applicator-ICA-04.webp,,,,,,,,,281,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Inside Corner Applicator Head - ICA Series,"Columbia Inside Corner Applicators are machined from solid aluminum billet. Available in two and four-wheel designs for accurate, smooth gliding.",
Columbia Taping Tools,simple,ICA21,ICA21,Columbia 2 Wheel Inside Corner Applicator,1,0,visible,Genuine Columbia Taping Tools OEM roller or wheel component — Columbia 2 Wheel Inside Corner Applicator. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: ICA21.,"<p><strong>Columbia 2 Wheel Inside Corner Applicator</strong> is a genuine OEM roller or wheel component for Columbia Taping Tools automatic taping systems. This roller or wheel component maintains consistent tape crease geometry and pressure during application. Worn rollers produce uneven tape seating, edge lifting, and inconsistent corner profiles.</p><p>Order by part number <strong>ICA21</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>ICA21</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, corner applicator, 2 wheel applicator, ICA21, mud head, corner tool, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-wheel-inside-corner-applicator-ICA21-01.webp,,,,,,,,,248,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia 2 Wheel Inside Corner Applicator - ICA21,Genuine Columbia ICA21 OEM 2-wheel applicator head. Maintains consistent tape crease geometry and pressure for professional corner profiles.,
Columbia Taping Tools,simple,ICA41,ICA41,Columbia 4 Wheel Inside Corner Applicator,1,0,visible,Genuine Columbia Taping Tools OEM roller or wheel component — Columbia 4 Wheel Inside Corner Applicator. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: ICA41.,"<p><strong>Columbia 4 Wheel Inside Corner Applicator</strong> is a genuine OEM roller or wheel component for Columbia Taping Tools automatic taping systems. This roller or wheel component maintains consistent tape crease geometry and pressure during application. Worn rollers produce uneven tape seating, edge lifting, and inconsistent corner profiles.</p><p>Order by part number <strong>ICA41</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>ICA41</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, corner applicator, 4 wheel applicator, ICA41, mud head, corner tool, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-4-wheel-inside-corner-applicator-ICA41-01.webp,,,,,,,,,249,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia 4 Wheel Inside Corner Applicator - ICA41,Genuine Columbia ICA41 OEM 4-wheel applicator head. Centered and balanced design ensures even compound application and prevents skips.,
Columbia Taping Tools,simple,ICATW,ICATW,Columbia Two Way Internal Corner Applicator,1,0,visible,Columbia Two Way Internal Corner Applicators are all machined from solid aluminum billet.,<p>Columbia Two Way Internal Corner Applicators are all machined from solid aluminum billet. They are very accurate and their Delrin wheels glide along the wall.</p> <h4>FEATURES:</h4> <ul> <li>Hand made from U.S. aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> </ul>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, corner applicator, two way applicator, ICATW, mud head, corner tool, billet aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-two-way-internal-corner-applicator-ICATW-04.webp,,,,,,,,,278,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Two Way Internal Corner Applicator - ICATW,Columbia ICATW Two Way Applicator machined from solid aluminum billet. Precision Delrin wheels glide along walls for accurate compound application.,
Columbia Taping Tools,simple,ITC-K,ITC-K,Inside Track Conversion Kits,1,0,visible,"Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14”, they are all star performers. Well-built and fine-tuned to offer great flat joints…","<p>Columbia offers the widest range of high quality Flat Boxes in the world. From our 5.5” specialty box to our 14”, they are all star performers. Well-built and fine-tuned to offer great flat joints for years. We have been told for years that our boxes are the smoothest finishing and easiest to push.</p> <p>Use this kit to convert any box (with the exception of automatic boxes) from a regular axel box to an inside track box. Best used on hard to finish areas like bead, butt joints that aren’t fully dry and ceiling pot lights, this box is sure to make your tricky areas much simpler. We are very proud to get this feedback and will make sure that every Flat Box we make exceeds your expectations.</p> <h4>FEATURES:</h4> <ul> <li>Available for 5.5″, 7″, 8″, 10″, 12″ and 14″ sizes</li> <li>Hand made from U.S. billet aluminum and steel components</li> <li>Machined in our state of the art facility in Canada</li> <li>Not available on automatic boxes</li> </ul> <h4>DOWNLOADS:</h4> <p></p>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,"Columbia, flat box kit, conversion kit, ITC-K, inside track kit, box parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-04.webp,,,,,,,,,50,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Inside Track Flat Box Conversion Kits - ITC-K,Convert any Columbia flat box to an inside track box with the ITC-K kit. Ideal for hard-to-finish areas like corner bead and ceiling pot lights.,
Columbia Taping Tools,simple,MH17,MH17,Columbia Matrix Pinch Brake,1,0,visible,Genuine Columbia Taping Tools OEM replacement part — Columbia Matrix Pinch Brake. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: MH17.,<p>The Columbia Taping Tools Columbia Matrix Pinch Brake (Part #MH17) is a genuine OEM replacement component for Columbia automatic taping and drywall finishing systems. This exact-fit part ensures proper tool operation and restores your equipment to original performance standards. Use genuine Columbia OEM components for the best fit and long-lasting results.</p>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, pinch brake, matrix handle parts, MH17, box handle parts, OEM replacement parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-pinch-brake-MH17-01.webp,,,,,,,,,215,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Matrix Pinch Brake Replacement - MH17 | OEM,Genuine Columbia MH17 OEM pinch brake for Matrix handles. Exact-fit part ensures proper tool operation and restores original performance standards.,
Columbia Taping Tools,simple,MH21,MH21,Columbia Matrix Grip Adjuster Housing,1,0,visible,Genuine Columbia Taping Tools OEM replacement part — Columbia Matrix Grip Adjuster Housing. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: MH21.,<p>The Columbia Taping Tools Columbia Matrix Grip Adjuster Housing (Part #MH21) is a genuine OEM replacement component for Columbia automatic taping and drywall finishing systems. This exact-fit part ensures proper tool operation and restores your equipment to original performance standards. Use genuine Columbia OEM components for the best fit and long-lasting results.</p>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, adjuster housing, matrix handle parts, MH21, box handle parts, OEM replacement parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-grip-adjuster-housing-MH21-01.webp,,,,,,,,,214,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Matrix Grip Adjuster Housing - MH21 | OEM,Genuine Columbia MH21 OEM grip adjuster housing for Matrix handles. Exact-fit component ensures proper tool operation and restores performance.,
Columbia Taping Tools,simple,MH24,MH24,Columbia Matrix Pinch Brake Bushing,1,0,visible,Genuine Columbia Taping Tools OEM precision bushing — Columbia Matrix Pinch Brake Bushing. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: MH24.,"<p><strong>Columbia Matrix Pinch Brake Bushing</strong> is a genuine OEM precision bushing for Columbia Taping Tools automatic taping systems. This precision-machined bushing reduces rotational friction and maintains bore alignment within the tool assembly. Worn bushings cause play, misalignment, and accelerated wear on adjoining components.</p><p>Order by part number <strong>MH24</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>MH24</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, pinch brake bushing, matrix handle parts, MH24, precision bushing, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-pinch-brake-bushing-MH24-01.webp,,,,,,,,,216,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Matrix Pinch Brake Bushing - MH24 | OEM Part,Genuine Columbia MH24 OEM precision bushing for Matrix pinch brakes. Reduces rotational friction and maintains alignment within the handle assembly.,
Columbia Taping Tools,simple,MH25,MH25,Columbia Matrix Pinch Brake Stem,1,0,visible,Genuine Columbia Taping Tools OEM replacement part — Columbia Matrix Pinch Brake Stem. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: MH25.,<p>The Columbia Taping Tools Columbia Matrix Pinch Brake Stem (Part #MH25) is a genuine OEM replacement component for Columbia automatic taping and drywall finishing systems. This exact-fit part ensures proper tool operation and restores your equipment to original performance standards. Use genuine Columbia OEM components for the best fit and long-lasting results.</p>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, pinch brake stem, matrix handle parts, MH25, box handle parts, OEM replacement parts",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-pinch-brake-stem-MH25-01.webp,,,,,,,,,217,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Matrix Pinch Brake Stem - MH25 | OEM Part,Genuine Columbia MH25 OEM pinch brake stem for Matrix handles. Exact-fit replacement component ensures proper tool operation and performance.,
Columbia Taping Tools,simple,MH9,MH9,CTTMH9,1,0,visible,Genuine Columbia Taping Tools OEM replacement part — CTTMH9. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: MH9.,<p>The Columbia Taping Tools CTTMH9 (Part #MH9) is a genuine OEM replacement component for Columbia automatic taping and drywall finishing systems. This exact-fit part ensures proper tool operation and restores your equipment to original performance standards. Use genuine Columbia OEM components for the best fit and long-lasting results.</p>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, matrix handle parts, MH9, box handle parts, structural bracket, OEM replacement",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-cttmh9-MH9-01.webp,,,,,,,,,224,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Matrix Handle Component - MH9 | OEM Part,Genuine Columbia MH9 OEM replacement component for Matrix handles. Ensures proper tool operation and restores equipment to original standards.,
Columbia Taping Tools,variable,COL-MH,COL-MH,Columbia Matrix Flat Box Handles,1,0,visible,"Columbia Matrix Extendable Flat Box Handle system, available in 29-39"" (MHS), 40-58"" (MH), and 56-76"" (MHL) lengths for all stages of drywall finishing.","<p>The Columbia Matrix Flat Box Handle is engineered for professional drywall finishers who need reliable, adjustable reach for flat box work. Available in three length ranges—29-39"" (MHS), 40-58"" (MH), and 56-76"" (MHL)—the Matrix handles provide the control and extension required for walls and ceilings at any height. Built from durable materials with precision pinch brake and grip adjuster components, these handles are designed to work seamlessly with Columbia flat boxes.</p><ul><li><strong>Three Length Options:</strong> MHS (29-39""), MH (40-58""), and MHL (56-76"") for full-range reach.</li><li><strong>Precision Control:</strong> Integrated pinch brake and grip adjuster for smooth operation.</li><li><strong>Durable Construction:</strong> Professional-grade build for daily job site use.</li><li><strong>Columbia Compatibility:</strong> Designed for use with Columbia flat finishing boxes.</li></ul>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"COL-MH, Matrix, Handles & Extensions, MHS, MH, MHL",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-29-39-inch-extendable-flat-box-handle-MHS-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-extendable-flat-box-handle-MH-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-xl-extendable-flat-box-handle-MHL-01.webp,,,,,,,,,964,Brand,Columbia Taping Tools,1,1,0,Length,"29-39"" (MHS) | 40-58"" (MH) | 56-76"" (MHL)",1,1,1,"Columbia Matrix Flat Box Handles | MHS, MH, MHL","Columbia Matrix Extendable Flat Box Handles available in 29-39"" (MHS), 40-58"" (MH), and 56-76"" (MHL). Professional drywall finishing tools at Drywall Toolbox.",
Columbia Taping Tools,variation,MH,MH,Columbia Matrix Extendable Flat Box Handle,1,0,visible,,,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, flat box handle, matrix handle, MH, extendable handle, mechanical handle, billet aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-extendable-flat-box-handle-MH-01.webp,,,COL-MH,,,,,,213,Brand,Columbia Taping Tools,1,1,0,Length,"40-58"" (MH)",1,1,1,Columbia Matrix Extendable Flat Box Handle - MH,"The Columbia Matrix is a lightweight, all-mechanical handle with a 90-degree grip for increased control. Machined from billet aluminum for long life.",
Columbia Taping Tools,variation,MHL,MHL,Columbia Matrix XL Extendable Flat Box Handle,1,0,visible,,,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, flat box handle, matrix handle, MHL, extendable handle, mechanical handle, billet aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-xl-extendable-flat-box-handle-MHL-01.webp,,,COL-MH,,,,,,218,Brand,Columbia Taping Tools,1,1,0,Length,"56-76"" (MHL)",1,1,1,Columbia Matrix XL Extendable Flat Box Handle - MHL,Columbia Matrix XL offers a 90-degree grip and mechanical braking for maximum control. Billet aluminum construction ensures extreme job site longevity.,
Columbia Taping Tools,variation,MHS,MHS,"Columbia Matrix 29-39"" Extendable Flat Box Handle",1,0,visible,,,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,"Columbia, flat box handle, matrix handle, MHS, extendable handle, mechanical handle, billet aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-matrix-29-39-inch-extendable-flat-box-handle-MHS-01.webp,,,COL-MH,,,,,,212,Brand,Columbia Taping Tools,1,1,0,Length,"29-39"" (MHS)",1,1,1,"Columbia Matrix 29-39"" Extendable Flat Box Handle - MHS","The 29-39"" Columbia Matrix MHS is perfect for tight spaces. Lightweight, all-mechanical design with a 90-degree grip for superior flat box control.",
Columbia Taping Tools,simple,MPR1,MPR1,Columbia Mud Pump Maintenance Kit,1,0,visible,Genuine Columbia Taping Tools OEM pump component — Columbia Mud Pump Maintenance Kit. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: MPR1.,"<p><strong>Columbia Mud Pump Maintenance Kit</strong> is a genuine OEM pump component for Columbia Taping Tools automatic taping systems. This component is part of the compound loading or transfer pump assembly. Worn pump parts reduce fill efficiency, cause compound bypass, and increase loading time on the job site.</p><p>Order by part number <strong>MPR1</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>MPR1</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, mud pump repair kit, maintenance kit, MPR1, loading pump parts, OEM repair kit",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-maintenance-kit-MPR1-01.webp,,,,,,,,,272,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Mud Pump Maintenance Kit - MPR1 | OEM Parts,Genuine Columbia MPR1 OEM maintenance kit for mud pumps. Restores fill efficiency and prevents compound bypass for faster tool loading.,
Columbia Taping Tools,simple,MUDPANS,MUDPANS,Mud Pans,1,0,visible,"Order now to be ready for the Launch on December 15, 2024! Introducing the Columbia Mud Pan—the first in our new line of premium hand tools, designed for professionals who demand durability, comfort,…","<p><strong>Order now to be ready for the Launch on December 15, 2024!</strong></p> <p>Introducing the Columbia Mud Pan—the first in our new line of premium hand tools, designed for professionals who demand durability, comfort, and performance. Crafted from heavy-gauge stainless steel, this mud pan is built to withstand the toughest tasks, while its watertight, laser-welded seams ensure long-lasting reliability. With tapered ends and sides for a secure grip, this tool is ready to handle any job with ease. Plus, every Columbia Mud Pan comes with a free soft, non-slip rubber grip for enhanced comfort and ease of use.</p> <p>Now available in three convenient sizes—12″, 14″, and 16″—there’s a Columbia Mud Pan perfect for any project. The mud pans are sold in packs of 6 to dealers, but you have the flexibility to sell them individually to your customers.</p> <p><strong>Lifetime Warranty:</strong></p> <p>We stand by the quality and craftsmanship of our products. Each Columbia Mud Pan is backed by a lifetime warranty, ensuring you can rely on it for years of hard work.</p> <p><strong>Key Features:</strong></p> <ul> <li>Heavy-Gauge Stainless Steel: Engineered for strength and longevity, this mud pan resists wear and tear for reliable, long-term use.</li> <li>Watertight Laser-Welded Seams: Prevents leaks, even under heavy-duty conditions, for consistent performance.</li> <li>Comfortable Grip: Tapered ends and sides provide a secure, ergonomic hold for better control and comfort.</li> <li>Straight Edges: Ideal for wiping joint knives clean, ensuring a mess-free and efficient work process.</li> <li>Complimentary Rubber Grip: Every Columbia Mud Pan comes with a FREE soft, non-slip rubber grip for enhanced comfort and ease of use—adding even more value to this already premium tool.</li> <li>Available in 12″, 14″, and 16″ Sizes: Choose the right size for your specific needs and project requirements.</li> </ul> <p>The Columbia Mud Pan—designed for pros, built to last. Available for order now.</p> <p><strong>Individual Part Numbers:</strong></p> <p>12” Columbia Mud Pan 6 Pack – C12MP-6</p> <p>14” Columbia Mud Pan 6 Pack – C14MP-6</p> <p>16” Columbia Mud Pan 6 Pack- C16MP-6</p>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia, mud pan, stainless mud pan, C12MP-6, C14MP-6, C16MP-6, laser welded pan, ergonomic pan",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-MUDPANS-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-MUDPANS-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-MUDPANS-03.webp,,,,,,,,,618,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Premium Stainless Steel Mud Pans | Lifetime Warranty,Columbia Mud Pans crafted from heavy-gauge stainless steel with watertight laser-welded seams. Includes a free soft rubber grip and lifetime warranty.,
Columbia Taping Tools,simple,MUDPUMPMAINTENANCEKIT,MUDPUMPMAINTENANCEKIT,Mud Pump Maintenance Kit,1,0,visible,Genuine Columbia Taping Tools OEM pump component — Mud Pump Maintenance Kit. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: MUDPUMPMAINTENANCEKIT.,"<p><strong>Mud Pump Maintenance Kit</strong> is a genuine OEM pump component for Columbia Taping Tools automatic taping systems. This component is part of the compound loading or transfer pump assembly. Worn pump parts reduce fill efficiency, cause compound bypass, and increase loading time on the job site.</p><p>Order by part number <strong>MUDPUMPMAINTENANCEKIT</strong> for guaranteed compatibility with your Columbia Taping Tools tools.</p><table><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Columbia Taping Tools</td></tr><tr><td>Part Number</td><td>MUDPUMPMAINTENANCEKIT</td></tr></tbody></table>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia, mud pump repair kit, maintenance kit, MUDPUMPMAINTENANCEKIT, loading pump parts, OEM repair kit",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pump-maintenance-kit-MUDPUMPMAINTENANCEKIT-01.webp,,,,,,,,,619,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Mud Pump Maintenance Kit | OEM Parts,Keep your loading pump at peak performance with genuine Columbia Maintenance Kits. OEM parts restore fill efficiency and minimize job site downtime.,
Columbia Taping Tools,simple,NAILSPOTTERMAINTENANCEKITS,NAILSPOTTERMAINTENANCEKITS,Nailspotter Maintenance Kits,1,0,visible,Genuine Columbia Taping Tools OEM replacement part — Nailspotter Maintenance Kits. Exact-fit replacement for Columbia Taping Tools automatic taping systems. Part #: NAILSPOTTERMAINTENANCEKITS.,<p>The Columbia Taping Tools Nailspotter Maintenance Kits (Part #NAILSPOTTERMAINTENANCEKITS) is a genuine OEM replacement component for Columbia automatic taping and drywall finishing systems. This exact-fit part ensures proper tool operation and restores your equipment to original performance standards. Use genuine Columbia OEM components for the best fit and long-lasting results.</p>,,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia, nail spotter repair kit, maintenance kit, NAILSPOTTERMAINTENANCEKITS, screw spotter parts, OEM repair kit",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-nailspotter-maintenance-kits-NAILSPOTTERMAINTENANCEKITS-01.webp,,,,,,,,,620,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Nailspotter Maintenance Kits | OEM Parts,Genuine Columbia OEM maintenance kits for nail spotters. Exact-fit parts ensure proper tool operation and restore original performance standards.,
Columbia Taping Tools,simple,OA90,OA90,Columbia Outside 90 Mud Head,1,0,visible,Proportionate grooves give you a consistent mud distribution on the 90 degree outside angles and speeds up the pre-filling process.,"<p>Proportionate grooves give you a consistent mud distribution on the 90 degree outside angles and speeds up the pre-filling process. Made out of UHMW, the strong durable design makes these Mud Heads the best on the market.</p>",,,,,taxable,,1,100,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,"Columbia, mud head, applicator head, OA90, outside 90 head, grooved head, billet aluminum",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-outside-90-mud-head-OA90-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-outside-90-mud-head-OA90-02.webp,,,,,,,,,273,Brand,Columbia Taping Tools,1,1,0,,,,,0,Columbia Outside 90° Mud Head Applicator - OA90,"Columbia OA90 Mud Heads provide consistent mud distribution on 90-degree outside angles. Machined from UHMW for durable, controlled compound flow.",
